H_GPS,VH_GPS,Aileron,Elevator,Rudder,IAS,Roll,Pitch,Yaw,p,q,r,a_x,a_y,a_z,H_IMU,VE_IMU,VN_IMU,VU_IMU,H_baro,H_GPS_bias
604.89,0.35050559,1501,1812,1502,7.789209366,0.000114818,0.16207768,3.052046299,0.000723237,0.078222476,8.90E-06,-0.008,0,-0.835,17.511,-7.42,0.72,-0.35,942.6647949,584.89
604.89,0.35050559,1501,1812,1502,7.789209366,0.000114818,0.16207768,3.052046299,0.000723237,0.078222476,8.90E-06,-0.027,0,-1.054,17.511,-7.42,0.72,-0.35,942.6647949,584.89
604.89,0.35050559,1501,1812,1502,7.789209366,0.000114818,0.16207768,3.052046299,0.000723237,0.078222476,8.90E-06,-0.027,0,-1.054,17.511,-7.42,0.72,-0.35,942.6647949,584.89
604.89,0.35050559,1501,1812,1502,7.789209366,0.000114818,0.16207768,3.052046299,0.000723237,0.078222476,8.90E-06,-0.027,0,-1.054,17.511,-7.42,0.72,-0.35,942.6647949,584.89
604.89,0.35050559,1501,1812,1502,7.789209366,0.000114818,0.16207768,3.052046299,0.000723237,0.078222476,8.90E-06,-0.027,0,-1.054,17.511,-7.42,0.72,-0.35,943.2088623,584.89
604.89,0.35050559,1501,1812,1502,7.789209366,0.000114818,0.16207768,3.052046299,0.000723237,0.078222476,8.90E-06,-0.027,0,-1.054,17.511,-7.42,0.72,-0.35,943.2088623,584.89
600.23,0.35050559,1501,1812,1502,7.789209366,0.000114818,0.16207768,3.052046299,0.000723237,0.078222476,8.90E-06,-0.027,0,-1.054,17.511,-7.42,0.72,-0.35,943.2088623,580.23
600.23,0.35050559,1501,1812,1502,7.789209366,0.000114818,0.16207768,3.052046299,0.000723237,0.078222476,8.90E-06,-0.027,0,-1.054,17.511,-7.42,0.72,-0.35,943.2088623,580.23
600.23,0.35050559,1501,1812,1502,7.789209366,0.000114818,0.16207768,3.052046299,0.000723237,0.078222476,8.90E-06,-0.027,0,-1.054,17.511,-7.42,0.72,-0.35,943.2088623,580.23
600.23,0.35050559,1501,1812,1502,7.789209366,0.000114818,0.16207768,3.052046299,0.000723237,0.078222476,8.90E-06,-0.027,0,-1.054,17.511,-7.42,0.72,-0.35,943.2088623,580.23
600.23,0.35050559,1501,1812,1502,7.789209366,0.000114818,0.16207768,3.052046299,0.000723237,0.078222476,8.90E-06,-0.027,0,-1.054,17.511,-7.42,0.72,-0.35,943.2088623,580.23
600.23,0.35050559,1501,1812,1502,7.789209366,0.000114818,0.16207768,3.052046299,0.000723237,0.078222476,8.90E-06,-0.027,0,-1.054,17.511,-7.42,0.72,-0.35,943.2088623,580.23
600.23,0.35050559,1501,1812,1502,7.789209366,0.000114818,0.16207768,3.052046299,0.000723237,0.078222476,8.90E-06,-0.027,0,-1.054,17.511,-7.42,0.72,-0.35,943.2088623,580.23
600.23,0.35050559,1501,1812,1502,7.789209366,0.000114818,0.16207768,3.052046299,0.000723237,0.078222476,8.90E-06,-0.027,0,-1.054,17.511,-7.42,0.72,-0.35,943.2088623,580.23
600.23,0.35050559,1501,1812,1502,7.789209366,0.000114818,0.16207768,3.052046299,0.000723237,0.078222476,8.90E-06,-0.027,0,-1.054,17.511,-7.42,0.72,-0.35,943.2088623,580.23
600.23,0.35050559,1501,1812,1502,7.789209366,0.000114818,0.16207768,3.052046299,0.000723237,0.078222476,8.90E-06,-0.027,0,-1.054,17.511,-7.42,0.72,-0.35,943.2088623,580.23
600.23,0.35050559,1501,1812,1502,7.789209366,0.000114818,0.16207768,3.052046299,0.000723237,0.078222476,8.90E-06,-0.027,0,-1.054,17.511,-7.42,0.72,-0.35,943.2088623,580.23
600.23,0.35050559,1501,1812,1502,7.789209366,0.000114818,0.16207768,3.052046299,0.000723237,0.078222476,8.90E-06,-0.027,0,-1.054,17.511,-7.42,0.72,-0.35,943.2088623,580.23
600.23,0.35050559,1501,1812,1502,7.789209366,0.000114818,0.16207768,3.052046299,0.000723237,0.078222476,8.90E-06,-0.027,0,-1.054,17.511,-7.42,0.72,-0.35,943.2088623,580.23
600.23,0.35050559,1501,1812,1502,7.789209366,0.000114818,0.16207768,3.052046299,0.000723237,0.078222476,8.90E-06,-0.027,0,-1.054,17.511,-7.42,0.72,-0.35,943.2088623,580.23
600.23,0.35050559,1501,1812,1502,7.789209366,0.000114818,0.16207768,3.052046299,0.000723237,0.078222476,8.90E-06,-0.027,0,-1.054,17.511,-7.42,0.72,-0.35,943.2088623,580.23
600.23,0.35050559,1501,1812,1502,7.789209366,0.000326452,0.15914844,3.051930189,0.001226609,-0.08398369,8.97E-05,-0.027,0,-1.054,17.511,-7.42,0.72,-0.35,943.2088623,580.23
600.23,0.35050559,1501,1812,1502,7.789209366,0.000326452,0.15914844,3.051930189,0.001226609,-0.08398369,8.97E-05,-0.027,0,-1.054,17.587,-6.99,0.68,-0.29,943.2088623,580.23
600.23,0.35050559,1501,1812,1502,7.789209366,0.000326452,0.15914844,3.051930189,0.001226609,-0.08398369,8.97E-05,-0.027,0,-1.054,17.587,-6.99,0.68,-0.29,943.2088623,580.23
600.23,0.35050559,1501,1812,1502,7.789209366,0.000326452,0.15914844,3.051930189,0.001226609,-0.08398369,8.97E-05,-0.027,0,-1.054,17.587,-6.99,0.68,-0.29,943.2088623,580.23
600.23,0.35050559,1501,1812,1502,7.789209366,0.000326452,0.15914844,3.051930189,0.001226609,-0.08398369,8.97E-05,-0.027,0,-1.054,17.587,-6.99,0.68,-0.29,943.2088623,580.23
600.23,0.35050559,1501,1812,1502,7.789209366,0.000326452,0.15914844,3.051930189,0.001226609,-0.08398369,8.97E-05,-0.027,0,-1.054,17.587,-6.99,0.68,-0.29,943.2088623,580.23
600.23,0.35050559,1501,1812,1502,7.789209366,0.000326452,0.15914844,3.051930189,0.001226609,-0.08398369,8.97E-05,-0.027,0,-1.054,17.587,-6.99,0.68,-0.29,943.2088623,580.23
600.23,0.292714685,1501,1812,1502,7.310399532,0.000326452,0.15914844,3.051930189,0.001226609,-0.08398369,8.97E-05,-0.027,0,-1.054,17.587,-6.99,0.68,-0.29,943.2088623,580.23
600.23,0.292714685,1500,1858,1502,7.310399532,0.000326452,0.15914844,3.051930189,0.001226609,-0.08398369,8.97E-05,-0.027,0,-1.054,17.587,-6.99,0.68,-0.29,943.2088623,580.23
600.23,0.292714685,1500,1858,1502,7.310399532,0.000326452,0.15914844,3.051930189,0.001226609,-0.08398369,8.97E-05,-0.027,0,-1.054,17.587,-6.99,0.68,-0.29,943.2088623,580.23
600.23,0.292714685,1500,1858,1502,7.310399532,0.000326452,0.15914844,3.051930189,0.001226609,-0.08398369,8.97E-05,-0.022,0,-0.943,17.587,-6.99,0.68,-0.29,943.2088623,580.23
600.23,0.292714685,1500,1858,1502,7.310399532,0.000326452,0.15914844,3.051930189,0.001226609,-0.08398369,8.97E-05,-0.022,0,-0.943,17.587,-6.99,0.68,-0.29,943.2088623,580.23
600.23,0.292714685,1500,1858,1502,7.310399532,0.000326452,0.15914844,3.051930189,0.001226609,-0.08398369,8.97E-05,-0.022,0,-0.943,17.587,-6.99,0.68,-0.29,943.2088623,580.23
600.23,0.292714685,1500,1858,1502,7.310399532,0.000326452,0.15914844,3.051930189,0.001226609,-0.08398369,8.97E-05,-0.022,0,-0.943,17.587,-6.99,0.68,-0.29,943.1676636,580.23
600.23,0.292714685,1500,1858,1502,7.310399532,0.000326452,0.15914844,3.051930189,0.001226609,-0.08398369,8.97E-05,-0.022,0,-0.943,17.587,-6.99,0.68,-0.29,943.1676636,580.23
600.36,0.292714685,1500,1858,1502,7.310399532,0.000326452,0.15914844,3.051930189,0.001226609,-0.08398369,8.97E-05,-0.022,0,-0.943,17.587,-6.99,0.68,-0.29,943.1676636,580.36
600.36,0.292714685,1500,1858,1502,7.310399532,0.000326452,0.15914844,3.051930189,0.001226609,-0.08398369,8.97E-05,-0.022,0,-0.943,17.587,-6.99,0.68,-0.29,943.1676636,580.36
600.36,0.292714685,1500,1858,1502,7.310399532,0.000326452,0.15914844,3.051930189,0.001226609,-0.08398369,8.97E-05,-0.022,0,-0.943,17.587,-6.99,0.68,-0.29,943.1676636,580.36
600.36,0.292714685,1500,1858,1502,7.310399532,0.000326452,0.15914844,3.051930189,0.001226609,-0.08398369,8.97E-05,-0.022,0,-0.943,17.587,-6.99,0.68,-0.29,943.1676636,580.36
600.36,0.292714685,1500,1858,1502,7.310399532,0.000326452,0.15914844,3.051930189,0.001226609,-0.08398369,8.97E-05,-0.022,0,-0.943,17.587,-6.99,0.68,-0.29,943.1676636,580.36
600.36,0.292714685,1500,1858,1502,7.310399532,0.000326452,0.15914844,3.051930189,0.001226609,-0.08398369,8.97E-05,-0.022,0,-0.943,17.587,-6.99,0.68,-0.29,943.1676636,580.36
600.36,0.292714685,1500,1858,1502,7.310399532,0.000326452,0.15914844,3.051930189,0.001226609,-0.08398369,8.97E-05,-0.022,0,-0.943,17.587,-6.99,0.68,-0.29,943.1676636,580.36
600.36,0.292714685,1500,1858,1502,7.310399532,0.000326452,0.15914844,3.051930189,0.001226609,-0.08398369,8.97E-05,-0.022,0,-0.943,17.587,-6.99,0.68,-0.29,943.1676636,580.36
600.36,0.292714685,1500,1858,1502,7.310399532,0.000326452,0.15914844,3.051930189,0.001226609,-0.08398369,8.97E-05,-0.022,0,-0.943,17.587,-6.99,0.68,-0.29,943.1676636,580.36
600.36,0.292714685,1500,1858,1502,7.310399532,0.000326452,0.15914844,3.051930189,0.001226609,-0.08398369,8.97E-05,-0.022,0,-0.943,17.587,-6.99,0.68,-0.29,943.1676636,580.36
600.36,0.292714685,1500,1858,1502,7.310399532,0.000326452,0.15914844,3.051930189,0.001226609,-0.08398369,8.97E-05,-0.022,0,-0.943,17.587,-6.99,0.68,-0.29,943.1676636,580.36
600.36,0.292714685,1500,1858,1502,7.310399532,0.000326452,0.15914844,3.051930189,0.001226609,-0.08398369,8.97E-05,-0.022,0,-0.943,17.587,-6.99,0.68,-0.29,943.1676636,580.36
600.36,0.292714685,1500,1858,1502,7.310399532,0.000326452,0.15914844,3.051930189,0.001226609,-0.08398369,8.97E-05,-0.022,0,-0.943,17.587,-6.99,0.68,-0.29,943.1676636,580.36
600.36,0.292714685,1500,1858,1502,7.310399532,0.000326452,0.15914844,3.051930189,0.001226609,-0.08398369,8.97E-05,-0.022,0,-0.943,17.587,-6.99,0.68,-0.29,943.1676636,580.36
600.36,0.292714685,1500,1858,1502,7.310399532,0.000552103,0.122768573,3.051826477,0.000963828,-0.169378653,0.000174166,-0.022,0,-0.943,17.587,-6.99,0.68,-0.29,943.1676636,580.36
600.36,0.292714685,1500,1858,1502,7.310399532,0.000552103,0.122768573,3.051826477,0.000963828,-0.169378653,0.000174166,-0.022,0,-0.943,17.626,-6.61,0.65,0,943.1676636,580.36
600.36,0.292714685,1500,1858,1502,7.310399532,0.000552103,0.122768573,3.051826477,0.000963828,-0.169378653,0.000174166,-0.022,0,-0.943,17.626,-6.61,0.65,0,943.1676636,580.36
600.36,0.292714685,1500,1858,1502,7.310399532,0.000552103,0.122768573,3.051826477,0.000963828,-0.169378653,0.000174166,-0.022,0,-0.943,17.626,-6.61,0.65,0,943.1676636,580.36
600.36,0.292714685,1500,1858,1502,7.310399532,0.000552103,0.122768573,3.051826477,0.000963828,-0.169378653,0.000174166,-0.022,0,-0.943,17.626,-6.61,0.65,0,943.1676636,580.36
600.36,0.292714685,1500,1858,1502,7.310399532,0.000552103,0.122768573,3.051826477,0.000963828,-0.169378653,0.000174166,-0.022,0,-0.943,17.626,-6.61,0.65,0,943.1676636,580.36
600.36,0.292714685,1500,1858,1502,7.310399532,0.000552103,0.122768573,3.051826477,0.000963828,-0.169378653,0.000174166,-0.022,0,-0.943,17.626,-6.61,0.65,0,943.1676636,580.36
600.36,-0.008346018,1500,1858,1502,7.113812923,0.000552103,0.122768573,3.051826477,0.000963828,-0.169378653,0.000174166,-0.022,0,-0.943,17.626,-6.61,0.65,0,943.1676636,580.36
600.36,-0.008346018,1500,1900,1502,7.113812923,0.000552103,0.122768573,3.051826477,0.000963828,-0.169378653,0.000174166,-0.022,0,-0.943,17.626,-6.61,0.65,0,943.1676636,580.36
600.36,-0.008346018,1500,1900,1502,7.113812923,0.000552103,0.122768573,3.051826477,0.000963828,-0.169378653,0.000174166,-0.022,0,-0.943,17.626,-6.61,0.65,0,943.1676636,580.36
600.36,-0.008346018,1500,1900,1502,7.113812923,0.000552103,0.122768573,3.051826477,0.000963828,-0.169378653,0.000174166,-0.015,0,-0.866,17.626,-6.61,0.65,0,943.1676636,580.36
600.36,-0.008346018,1500,1900,1502,7.113812923,0.000165099,0.080366097,3.052228928,0.000599408,0.247769549,0.000429871,-0.015,0,-0.866,17.626,-6.61,0.65,0,943.1676636,580.36
600.36,-0.008346018,1500,1900,1502,7.113812923,0.000165099,0.080366097,3.052228928,0.000599408,0.247769549,0.000429871,-0.015,0,-0.866,12.651,-8.26,0.79,0.16,943.1676636,580.36
600.36,-0.008346018,1500,1900,1502,7.113812923,0.000165099,0.080366097,3.052228928,0.000599408,0.247769549,0.000429871,-0.015,0,-0.866,12.651,-8.26,0.79,0.16,943.1676636,580.36
600.36,-0.008346018,1500,1900,1502,7.113812923,0.000165099,0.080366097,3.052228928,0.000599408,0.247769549,0.000429871,-0.015,0,-0.866,12.651,-8.26,0.79,0.16,943.1676636,580.36
600.36,-0.008346018,1500,1900,1502,7.113812923,0.000165099,0.080366097,3.052228928,0.000599408,0.247769549,0.000429871,-0.015,0,-0.866,12.651,-8.26,0.79,0.16,943.1676636,580.36
600.36,-0.008346018,1500,1900,1502,7.113812923,0.000165099,0.080366097,3.052228928,0.000599408,0.247769549,0.000429871,-0.015,0,-0.866,12.651,-8.26,0.79,0.16,943.1676636,580.36
600.36,-0.008346018,1500,1900,1502,7.113812923,0.000165099,0.080366097,3.052228928,0.000599408,0.247769549,0.000429871,-0.015,0,-0.866,12.651,-8.26,0.79,0.16,943.1676636,580.36
600.36,-0.167538926,1500,1900,1502,8.37898159,0.000165099,0.080366097,3.052228928,0.000599408,0.247769549,0.000429871,-0.015,0,-0.866,12.651,-8.26,0.79,0.16,943.1676636,580.36
600.36,-0.167538926,1500,1900,1502,8.37898159,0.000165099,0.080366097,3.052228928,0.000599408,0.247769549,0.000429871,-0.015,0,-0.866,12.651,-8.26,0.79,0.16,943.1676636,580.36
600.36,-0.167538926,1500,1900,1502,8.37898159,0.000165099,0.080366097,3.052228928,0.000599408,0.247769549,0.000429871,-0.015,0,-0.866,12.651,-8.26,0.79,0.16,943.1676636,580.36
600.36,-0.167538926,1500,1900,1502,8.37898159,0.000165099,0.080366097,3.052228928,0.000599408,0.247769549,0.000429871,-0.051,0,-1.198,12.651,-8.26,0.79,0.16,943.1676636,580.36
600.36,-0.167538926,1500,1900,1502,8.37898159,0.000165099,0.080366097,3.052228928,0.000599408,0.247769549,0.000429871,-0.051,0,-1.198,12.651,-8.26,0.79,0.16,943.1676636,580.36
600.36,-0.167538926,1500,1900,1502,8.37898159,0.000165099,0.080366097,3.052228928,0.000599408,0.247769549,0.000429871,-0.051,0,-1.198,12.651,-8.26,0.79,0.16,943.1676636,580.36
600.36,-0.167538926,1500,1900,1502,8.37898159,0.000165099,0.080366097,3.052228928,0.000599408,0.247769549,0.000429871,-0.051,0,-1.198,12.651,-8.26,0.79,0.16,943.7084351,580.36
600.36,-0.167538926,1500,1900,1502,8.37898159,0.000165099,0.080366097,3.052228928,0.000599408,0.247769549,0.000429871,-0.051,0,-1.198,12.651,-8.26,0.79,0.16,943.7084351,580.36
595.82,-0.167538926,1500,1900,1502,8.37898159,0.000165099,0.080366097,3.052228928,0.000599408,0.247769549,0.000429871,-0.051,0,-1.198,12.651,-8.26,0.79,0.16,943.7084351,575.82
595.82,-0.167538926,1500,1900,1502,8.37898159,0.000165099,0.080366097,3.052228928,0.000599408,0.247769549,0.000429871,-0.051,0,-1.198,12.651,-8.26,0.79,0.16,943.7084351,575.82
595.82,-0.167538926,1500,1900,1502,8.37898159,0.000165099,0.080366097,3.052228928,0.000599408,0.247769549,0.000429871,-0.051,0,-1.198,12.651,-8.26,0.79,0.16,943.7084351,575.82
595.82,-0.167538926,1500,1900,1502,8.37898159,0.000165099,0.080366097,3.052228928,0.000599408,0.247769549,0.000429871,-0.051,0,-1.198,12.651,-8.26,0.79,0.16,943.7084351,575.82
595.82,-0.167538926,1500,1900,1502,8.37898159,0.000165099,0.080366097,3.052228928,0.000599408,0.247769549,0.000429871,-0.051,0,-1.198,12.651,-8.26,0.79,0.16,943.7084351,575.82
595.82,-0.167538926,1500,1900,1502,8.37898159,0.000165099,0.080366097,3.052228928,0.000599408,0.247769549,0.000429871,-0.051,0,-1.198,12.651,-8.26,0.79,0.16,943.7084351,575.82
595.82,-0.167538926,1500,1900,1502,8.37898159,0.000165099,0.080366097,3.052228928,0.000599408,0.247769549,0.000429871,-0.051,0,-1.198,12.651,-8.26,0.79,0.16,943.7084351,575.82
595.82,-0.167538926,1500,1900,1502,8.37898159,0.000165099,0.080366097,3.052228928,0.000599408,0.247769549,0.000429871,-0.051,0,-1.198,12.651,-8.26,0.79,0.16,943.7084351,575.82
595.82,-0.167538926,1500,1900,1502,8.37898159,0.000165099,0.080366097,3.052228928,0.000599408,0.247769549,0.000429871,-0.051,0,-1.198,12.651,-8.26,0.79,0.16,943.7084351,575.82
595.82,-0.167538926,1500,1900,1502,8.37898159,0.000165099,0.080366097,3.052228928,0.000599408,0.247769549,0.000429871,-0.051,0,-1.198,12.651,-8.26,0.79,0.16,943.7084351,575.82
595.82,-0.167538926,1500,1900,1502,8.37898159,0.000165099,0.080366097,3.052228928,0.000599408,0.247769549,0.000429871,-0.051,0,-1.198,12.651,-8.26,0.79,0.16,943.7084351,575.82
595.82,-0.167538926,1500,1900,1502,8.37898159,0.000165099,0.080366097,3.052228928,0.000599408,0.247769549,0.000429871,-0.051,0,-1.198,12.651,-8.26,0.79,0.16,943.7084351,575.82
595.82,-0.167538926,1500,1900,1502,8.37898159,0.000165099,0.080366097,3.052228928,0.000599408,0.247769549,0.000429871,-0.051,0,-1.198,12.651,-8.26,0.79,0.16,943.7084351,575.82
595.82,-0.167538926,1500,1900,1502,8.37898159,0.000165099,0.080366097,3.052228928,0.000599408,0.247769549,0.000429871,-0.051,0,-1.198,12.651,-8.26,0.79,0.16,943.7084351,575.82
595.82,-0.167538926,1500,1900,1502,8.37898159,0.000239004,0.136108607,3.052075148,0.000514985,0.183224261,0.000334226,-0.051,0,-1.198,12.651,-8.26,0.79,0.16,943.7084351,575.82
595.82,-0.167538926,1500,1900,1502,8.37898159,0.000239004,0.136108607,3.052075148,0.000514985,0.183224261,0.000334226,-0.051,0,-1.198,12.657,-7.83,0.75,-0.21,943.7084351,575.82
595.82,-0.167538926,1500,1900,1502,8.37898159,0.000239004,0.136108607,3.052075148,0.000514985,0.183224261,0.000334226,-0.051,0,-1.198,12.657,-7.83,0.75,-0.21,943.7084351,575.82
595.82,-0.167538926,1500,1900,1502,8.37898159,0.000239004,0.136108607,3.052075148,0.000514985,0.183224261,0.000334226,-0.051,0,-1.198,12.657,-7.83,0.75,-0.21,943.7084351,575.82
595.82,-0.167538926,1500,1900,1502,8.37898159,0.000239004,0.136108607,3.052075148,0.000514985,0.183224261,0.000334226,-0.051,0,-1.198,12.657,-7.83,0.75,-0.21,943.7084351,575.82
595.82,-0.167538926,1500,1900,1502,8.37898159,0.000239004,0.136108607,3.052075148,0.000514985,0.183224261,0.000334226,-0.051,0,-1.198,12.657,-7.83,0.75,-0.21,943.7084351,575.82
595.82,-0.167538926,1500,1900,1502,8.37898159,0.000239004,0.136108607,3.052075148,0.000514985,0.183224261,0.000334226,-0.051,0,-1.198,12.657,-7.83,0.75,-0.21,943.7084351,575.82
595.82,0.214279056,1500,1900,1502,8.182984352,0.000239004,0.136108607,3.052075148,0.000514985,0.183224261,0.000334226,-0.051,0,-1.198,12.657,-7.83,0.75,-0.21,943.7084351,575.82
595.82,0.214279056,1500,1877,1502,8.182984352,0.000239004,0.136108607,3.052075148,0.000514985,0.183224261,0.000334226,-0.051,0,-1.198,12.657,-7.83,0.75,-0.21,943.7084351,575.82
595.82,0.214279056,1500,1877,1502,8.182984352,0.000239004,0.136108607,3.052075148,0.000514985,0.183224261,0.000334226,-0.051,0,-1.198,12.657,-7.83,0.75,-0.21,943.7084351,575.82
595.82,0.214279056,1500,1877,1502,8.182984352,0.000239004,0.136108607,3.052075148,0.000514985,0.183224261,0.000334226,-0.037,0,-1.129,12.657,-7.83,0.75,-0.21,943.7084351,575.82
595.82,0.214279056,1500,1877,1502,8.182984352,0.000239004,0.136108607,3.052075148,0.000514985,0.183224261,0.000334226,-0.037,0,-1.129,12.657,-7.83,0.75,-0.21,943.7084351,575.82
595.82,0.214279056,1500,1877,1502,8.182984352,0.000239004,0.136108607,3.052075148,0.000514985,0.183224261,0.000334226,-0.037,0,-1.129,12.657,-7.83,0.75,-0.21,943.7084351,575.82
595.82,0.214279056,1500,1877,1502,8.182984352,0.000239004,0.136108607,3.052075148,0.000514985,0.183224261,0.000334226,-0.037,0,-1.129,12.657,-7.83,0.75,-0.21,943.7143555,575.82
595.82,0.214279056,1500,1877,1502,8.182984352,0.000239004,0.136108607,3.052075148,0.000514985,0.183224261,0.000334226,-0.037,0,-1.129,12.657,-7.83,0.75,-0.21,943.7143555,575.82
595.74,0.214279056,1500,1877,1502,8.182984352,0.000239004,0.136108607,3.052075148,0.000514985,0.183224261,0.000334226,-0.037,0,-1.129,12.657,-7.83,0.75,-0.21,943.7143555,575.74
595.74,0.214279056,1500,1877,1502,8.182984352,0.000239004,0.136108607,3.052075148,0.000514985,0.183224261,0.000334226,-0.037,0,-1.129,12.657,-7.83,0.75,-0.21,943.7143555,575.74
595.74,0.214279056,1500,1877,1502,8.182984352,0.000239004,0.136108607,3.052075148,0.000514985,0.183224261,0.000334226,-0.037,0,-1.129,12.657,-7.83,0.75,-0.21,943.7143555,575.74
595.74,0.214279056,1500,1877,1502,8.182984352,0.000239004,0.136108607,3.052075148,0.000514985,0.183224261,0.000334226,-0.037,0,-1.129,12.657,-7.83,0.75,-0.21,943.7143555,575.74
595.74,0.214279056,1500,1877,1502,8.182984352,0.000239004,0.136108607,3.052075148,0.000514985,0.183224261,0.000334226,-0.037,0,-1.129,12.657,-7.83,0.75,-0.21,943.7143555,575.74
595.74,0.214279056,1500,1877,1502,8.182984352,0.000239004,0.136108607,3.052075148,0.000514985,0.183224261,0.000334226,-0.037,0,-1.129,12.657,-7.83,0.75,-0.21,943.7143555,575.74
595.74,0.214279056,1500,1877,1502,8.182984352,0.000239004,0.136108607,3.052075148,0.000514985,0.183224261,0.000334226,-0.037,0,-1.129,12.657,-7.83,0.75,-0.21,943.7143555,575.74
595.74,0.214279056,1500,1877,1502,8.182984352,0.000239004,0.136108607,3.052075148,0.000514985,0.183224261,0.000334226,-0.037,0,-1.129,12.657,-7.83,0.75,-0.21,943.7143555,575.74
595.74,0.214279056,1500,1877,1502,8.182984352,0.000239004,0.136108607,3.052075148,0.000514985,0.183224261,0.000334226,-0.037,0,-1.129,12.657,-7.83,0.75,-0.21,943.7143555,575.74
595.74,0.214279056,1500,1877,1502,8.182984352,0.000239004,0.136108607,3.052075148,0.000514985,0.183224261,0.000334226,-0.037,0,-1.129,12.657,-7.83,0.75,-0.21,943.7143555,575.74
595.74,0.214279056,1500,1877,1502,8.182984352,0.000239004,0.136108607,3.052075148,0.000514985,0.183224261,0.000334226,-0.037,0,-1.129,12.657,-7.83,0.75,-0.21,943.7143555,575.74
595.74,0.214279056,1500,1877,1502,8.182984352,0.000239004,0.136108607,3.052075148,0.000514985,0.183224261,0.000334226,-0.037,0,-1.129,12.657,-7.83,0.75,-0.21,943.7143555,575.74
595.74,0.214279056,1500,1877,1502,8.182984352,0.000239004,0.136108607,3.052075148,0.000514985,0.183224261,0.000334226,-0.037,0,-1.129,12.657,-7.83,0.75,-0.21,943.7143555,575.74
595.74,0.214279056,1500,1877,1502,8.182984352,0.000239004,0.136108607,3.052075148,0.000514985,0.183224261,0.000334226,-0.037,0,-1.129,12.657,-7.83,0.75,-0.21,943.7143555,575.74
595.74,0.214279056,1500,1877,1502,8.182984352,0.000239004,0.136108607,3.052075148,0.000514985,0.183224261,0.000334226,-0.037,0,-1.129,12.657,-7.83,0.75,-0.21,943.7143555,575.74
595.74,0.214279056,1500,1877,1502,8.182984352,0.000291442,0.165793061,3.051940203,0.000528272,0.060779825,0.000252555,-0.037,0,-1.129,12.657,-7.83,0.75,-0.21,943.7143555,575.74
595.74,0.214279056,1500,1877,1502,8.182984352,0.000291442,0.165793061,3.051940203,0.000528272,0.060779825,0.000252555,-0.037,0,-1.129,12.73,-7.37,0.72,-0.37,943.7143555,575.74
595.74,0.214279056,1500,1877,1502,8.182984352,0.000291442,0.165793061,3.051940203,0.000528272,0.060779825,0.000252555,-0.037,0,-1.129,12.73,-7.37,0.72,-0.37,943.7143555,575.74
595.74,0.214279056,1500,1877,1502,8.182984352,0.000291442,0.165793061,3.051940203,0.000528272,0.060779825,0.000252555,-0.037,0,-1.129,12.73,-7.37,0.72,-0.37,943.7143555,575.74
595.74,0.214279056,1500,1877,1502,8.182984352,0.000291442,0.165793061,3.051940203,0.000528272,0.060779825,0.000252555,-0.037,0,-1.129,12.73,-7.37,0.72,-0.37,943.7143555,575.74
595.74,0.214279056,1500,1877,1502,8.182984352,0.000291442,0.165793061,3.051940203,0.000528272,0.060779825,0.000252555,-0.037,0,-1.129,12.73,-7.37,0.72,-0.37,943.7143555,575.74
595.74,0.214279056,1500,1877,1502,8.182984352,0.000291442,0.165793061,3.051940203,0.000528272,0.060779825,0.000252555,-0.037,0,-1.129,12.73,-7.37,0.72,-0.37,943.7143555,575.74
595.74,0.371287376,1500,1877,1502,7.568029881,0.000291442,0.165793061,3.051940203,0.000528272,0.060779825,0.000252555,-0.037,0,-1.129,12.73,-7.37,0.72,-0.37,943.7143555,575.74
595.74,0.371287376,1500,1807,1502,7.568029881,0.000291442,0.165793061,3.051940203,0.000528272,0.060779825,0.000252555,-0.037,0,-1.129,12.73,-7.37,0.72,-0.37,943.7143555,575.74
595.74,0.371287376,1500,1807,1502,7.568029881,0.000291442,0.165793061,3.051940203,0.000528272,0.060779825,0.000252555,-0.037,0,-1.129,12.73,-7.37,0.72,-0.37,943.7143555,575.74
595.74,0.371287376,1500,1807,1502,7.568029881,0.000291442,0.165793061,3.051940203,0.000528272,0.060779825,0.000252555,-0.026,0,-1.042,12.73,-7.37,0.72,-0.37,943.7143555,575.74
595.74,0.371287376,1500,1807,1502,7.568029881,0.000291442,0.165793061,3.051940203,0.000528272,0.060779825,0.000252555,-0.026,0,-1.042,12.73,-7.37,0.72,-0.37,943.7143555,575.74
595.74,0.371287376,1500,1807,1502,7.568029881,-1.79E-05,-0.120242245,3.053254843,0.000134645,0.272479206,0.000871244,-0.026,0,-1.042,12.73,-7.37,0.72,-0.37,943.7143555,575.74
595.74,0.371287376,1500,1807,1502,7.568029881,-1.79E-05,-0.120242245,3.053254843,0.000134645,0.272479206,0.000871244,-0.026,0,-1.042,8.554,-8.6,0.82,1.8,943.7143555,575.74
595.74,0.371287376,1500,1807,1502,7.568029881,-1.79E-05,-0.120242245,3.053254843,0.000134645,0.272479206,0.000871244,-0.026,0,-1.042,8.554,-8.6,0.82,1.8,943.7143555,575.74
595.74,0.371287376,1500,1807,1502,7.568029881,-1.79E-05,-0.120242245,3.053254843,0.000134645,0.272479206,0.000871244,-0.026,0,-1.042,8.554,-8.6,0.82,1.8,943.7143555,575.74
